step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
105305, 1.053050000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685381E+02, 6.566828015E+04, 0.000000000E+00, 3.975848313E+04, 2.393190492E+07, 1.190080003E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096299007E-02, 0.000000000E+00, 2.699994466E+06,-3.866915341E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324578848E+04, 1.569538957E+04,-3.918009031E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689943711E+09,-1.099646272E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873818725E+05,-8.855078362E+05,-1.874036291E+03
105310, 1.053100000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685405E+02, 6.566828015E+04, 0.000000000E+00, 3.975842772E+04, 2.393190386E+07, 1.190079941E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096266620E-02, 0.000000000E+00, 2.699994466E+06,-3.867049418E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324576891E+04, 1.569538071E+04,-3.918004684E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689943002E+09,-1.087707667E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873815067E+05,-8.855074742E+05,-1.874032467E+03
105315, 1.053150000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685424E+02, 6.566828015E+04, 0.000000000E+00, 3.975837235E+04, 2.393190295E+07, 1.190079878E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096234247E-02, 0.000000000E+00, 2.699994466E+06,-3.867183853E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324574936E+04, 1.569537186E+04,-3.918000295E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689942294E+09,-9.436320204E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873812468E+05,-8.855072181E+05,-1.874028646E+03
105320, 1.053200000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685449E+02, 6.566828015E+04, 0.000000000E+00, 3.975831699E+04, 2.393190183E+07, 1.190079815E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096201886E-02, 0.000000000E+00, 2.699994466E+06,-3.867317263E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324572980E+04, 1.569536301E+04,-3.917996179E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689941586E+09,-1.155930542E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873808684E+05,-8.855068436E+05,-1.874024813E+03
105325, 1.053250000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685469E+02, 6.566828015E+04, 0.000000000E+00, 3.975826166E+04, 2.393190091E+07, 1.190079753E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096169536E-02, 0.000000000E+00, 2.699994466E+06,-3.867451813E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324571027E+04, 1.569535418E+04,-3.917991752E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689940878E+09,-9.567603994E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873806384E+05,-8.855066174E+05,-1.874020986E+03
105330, 1.053300000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685495E+02, 6.566828015E+04, 0.000000000E+00, 3.975820634E+04, 2.393189979E+07, 1.190079690E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096137192E-02, 0.000000000E+00, 2.699994466E+06,-3.867585058E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324569074E+04, 1.569534534E+04,-3.917987636E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689940170E+09,-1.155728855E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873802684E+05,-8.855062512E+05,-1.874017156E+03
105335, 1.053350000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685513E+02, 6.566828015E+04, 0.000000000E+00, 3.975815107E+04, 2.393189891E+07, 1.190079627E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096104858E-02, 0.000000000E+00, 2.699994466E+06,-3.867718684E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324567130E+04, 1.569533651E+04,-3.917983041E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689939462E+09,-9.062768246E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873798941E+05,-8.855058807E+05,-1.874013358E+03
105340, 1.053400000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685536E+02, 6.566828015E+04, 0.000000000E+00, 3.975809581E+04, 2.393189788E+07, 1.190079565E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096072545E-02, 0.000000000E+00, 2.699994466E+06,-3.867852086E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324565179E+04, 1.569532770E+04,-3.917978966E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689938754E+09,-1.064096658E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873796232E+05,-8.855056137E+05,-1.874009524E+03
105345, 1.053450000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685556E+02, 6.566828015E+04, 0.000000000E+00, 3.975804058E+04, 2.393189696E+07, 1.190079502E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096040237E-02, 0.000000000E+00, 2.699994466E+06,-3.867985660E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324563234E+04, 1.569531889E+04,-3.917974608E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689938045E+09,-9.604217637E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873793361E+05,-8.855053304E+05,-1.874005708E+03
105350, 1.053500000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685578E+02, 6.566828015E+04, 0.000000000E+00, 3.975798537E+04, 2.393189594E+07, 1.190079440E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.096007939E-02, 0.000000000E+00, 2.699994466E+06,-3.868118883E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324561288E+04, 1.569531009E+04,-3.917970442E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689937337E+09,-1.051574878E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873790370E+05,-8.855050352E+05,-1.874001884E+03
105355, 1.053550000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685601E+02, 6.566828015E+04, 0.000000000E+00, 3.975793018E+04, 2.393189490E+07, 1.190079378E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095975650E-02, 0.000000000E+00, 2.699994466E+06,-3.868251829E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324559346E+04, 1.569530129E+04,-3.917966173E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689936629E+09,-1.076334533E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873787061E+05,-8.855047080E+05,-1.873998070E+03
105360, 1.053600000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685624E+02, 6.566828015E+04, 0.000000000E+00, 3.975787502E+04, 2.393189388E+07, 1.190079315E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095943372E-02, 0.000000000E+00, 2.699994466E+06,-3.868384870E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324557405E+04, 1.569529250E+04,-3.917961862E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689935921E+09,-1.053804963E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873783695E+05,-8.855043753E+05,-1.873994260E+03
105365, 1.053650000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685649E+02, 6.566828015E+04, 0.000000000E+00, 3.975781987E+04, 2.393189275E+07, 1.190079253E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095911107E-02, 0.000000000E+00, 2.699994466E+06,-3.868517881E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324555463E+04, 1.569528372E+04,-3.917957740E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689935213E+09,-1.158666655E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873781020E+05,-8.855041115E+05,-1.873990433E+03
105370, 1.053700000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685669E+02, 6.566828015E+04, 0.000000000E+00, 3.975776475E+04, 2.393189184E+07, 1.190079190E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095878847E-02, 0.000000000E+00, 2.699994466E+06,-3.868651009E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324553527E+04, 1.569527494E+04,-3.917953260E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689934504E+09,-9.502608392E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873777964E+05,-8.855038097E+05,-1.873986630E+03
105375, 1.053750000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685694E+02, 6.566828015E+04, 0.000000000E+00, 3.975770967E+04, 2.393189073E+07, 1.190079128E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095846601E-02, 0.000000000E+00, 2.699994466E+06,-3.868782088E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324551595E+04, 1.569526616E+04,-3.917949033E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689933796E+09,-1.146470711E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873772752E+05,-8.855032924E+05,-1.873982842E+03
105380, 1.053800000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685711E+02, 6.566828015E+04, 0.000000000E+00, 3.975765462E+04, 2.393188992E+07, 1.190079066E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095814379E-02, 0.000000000E+00, 2.699994466E+06,-3.868915929E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324549661E+04, 1.569525741E+04,-3.917944604E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689933088E+09,-8.414347772E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873771564E+05,-8.855031774E+05,-1.873979035E+03
105385, 1.053850000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685737E+02, 6.566828015E+04, 0.000000000E+00, 3.975759959E+04, 2.393188876E+07, 1.190079004E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095782161E-02, 0.000000000E+00, 2.699994466E+06,-3.869046986E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324547729E+04, 1.569524866E+04,-3.917940573E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689932380E+09,-1.191269621E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873766800E+05,-8.855027048E+05,-1.873975221E+03
105390, 1.053900000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685758E+02, 6.566828015E+04, 0.000000000E+00, 3.975754460E+04, 2.393188779E+07, 1.190078942E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095749956E-02, 0.000000000E+00, 2.699994466E+06,-3.869179270E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324545802E+04, 1.569523991E+04,-3.917936123E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689931672E+09,-1.008613824E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873763710E+05,-8.855023996E+05,-1.873971437E+03
105395, 1.053950000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685781E+02, 6.566828015E+04, 0.000000000E+00, 3.975748962E+04, 2.393188676E+07, 1.190078879E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095717769E-02, 0.000000000E+00, 2.699994466E+06,-3.869311710E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324543871E+04, 1.569523118E+04,-3.917931971E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689930964E+09,-1.060437381E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873761213E+05,-8.855021536E+05,-1.873967619E+03
105400, 1.054000000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685802E+02, 6.566828015E+04, 0.000000000E+00, 3.975743466E+04, 2.393188578E+07, 1.190078817E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095685585E-02, 0.000000000E+00, 2.699994466E+06,-3.869443642E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324541946E+04, 1.569522245E+04,-3.917927689E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689930255E+09,-1.009088889E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873758371E+05,-8.855018733E+05,-1.873963821E+03
105405, 1.054050000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685825E+02, 6.566828015E+04, 0.000000000E+00, 3.975737973E+04, 2.393188476E+07, 1.190078755E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095653411E-02, 0.000000000E+00, 2.699994466E+06,-3.869574842E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324540023E+04, 1.569521372E+04,-3.917923394E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689929547E+09,-1.055495311E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873754238E+05,-8.855014638E+05,-1.873960024E+03
105410, 1.054100000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685847E+02, 6.566828015E+04, 0.000000000E+00, 3.975732484E+04, 2.393188378E+07, 1.190078693E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095621251E-02, 0.000000000E+00, 2.699994466E+06,-3.869706555E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324538101E+04, 1.569520501E+04,-3.917919143E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689928839E+09,-1.019274051E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873751547E+05,-8.855011985E+05,-1.873956234E+03
105415, 1.054150000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685868E+02, 6.566828015E+04, 0.000000000E+00, 3.975726995E+04, 2.393188279E+07, 1.190078631E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095589106E-02, 0.000000000E+00, 2.699994466E+06,-3.869838868E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324536176E+04, 1.569519631E+04,-3.917915006E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689928131E+09,-1.017739163E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873749814E+05,-8.855010290E+05,-1.873952426E+03
105420, 1.054200000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685892E+02, 6.566828015E+04, 0.000000000E+00, 3.975721509E+04, 2.393188173E+07, 1.190078569E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095556963E-02, 0.000000000E+00, 2.699994466E+06,-3.869969444E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324534259E+04, 1.569518760E+04,-3.917910691E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689927423E+09,-1.098441917E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873744978E+05,-8.855005492E+05,-1.873948638E+03
105425, 1.054250000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685915E+02, 6.566828015E+04, 0.000000000E+00, 3.975716026E+04, 2.393188070E+07, 1.190078507E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095524838E-02, 0.000000000E+00, 2.699994466E+06,-3.870100951E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324532341E+04, 1.569517890E+04,-3.917906434E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689926714E+09,-1.063157608E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873742215E+05,-8.855002767E+05,-1.873944847E+03
105430, 1.054300000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685939E+02, 6.566828015E+04, 0.000000000E+00, 3.975710545E+04, 2.393187963E+07, 1.190078445E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095492721E-02, 0.000000000E+00, 2.699994466E+06,-3.870232069E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324530425E+04, 1.569517022E+04,-3.917902228E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689926006E+09,-1.097901080E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873739066E+05,-8.854999655E+05,-1.873941056E+03
105435, 1.054350000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685957E+02, 6.566828015E+04, 0.000000000E+00, 3.975705068E+04, 2.393187877E+07, 1.190078383E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095460618E-02, 0.000000000E+00, 2.699994466E+06,-3.870363362E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324528513E+04, 1.569516153E+04,-3.917897809E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689925298E+09,-8.955589159E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873736419E+05,-8.854997046E+05,-1.873937274E+03
105440, 1.054400000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685979E+02, 6.566828015E+04, 0.000000000E+00, 3.975699592E+04, 2.393187775E+07, 1.190078321E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095428523E-02, 0.000000000E+00, 2.699994466E+06,-3.870493941E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324526600E+04, 1.569515286E+04,-3.917893676E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689924590E+09,-1.056443632E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873732656E+05,-8.854993321E+05,-1.873933481E+03
105445, 1.054450000E+03, 1.000000000E-02, 4.652388378E-02, 1.422685999E+02, 6.566828015E+04, 0.000000000E+00, 3.975694119E+04, 2.393187683E+07, 1.190078260E+10, 0.000000000E+00, 7.200000000E+07, 5.239702867E+00,-8.095396443E-02, 0.000000000E+00, 2.699994466E+06,-3.870625155E+02, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 9.000000000E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.324524689E+04, 1.569514420E+04,-3.917889401E+06, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.689923882E+09,-9.560574102E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-8.873730349E+05,-8.854991052E+05,-1.873929694E+03
