step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in
8999, 1.399800000E+01, 1.000000000E-03, 0.000000000E+00, 7.472725266E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584350690E+07, 7.131513039E+10, 0.000000000E+00, 8.265397800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.925488306E+04,-3.370229549E+04, 0.000000000E+00, 2.066349450E+04, 0.000000000E+00, 7.927894056E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750064767E+04, 1.615653243E+04,-8.175471693E+03, 0.000000000E+00, 2.212321467E+03, 1.273560044E+04, 1.471328012E+04, 5.076839803E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9000, 1.399900000E+01, 1.000000000E-03, 0.000000000E+00, 7.472682047E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584377382E+07, 7.131517781E+10, 0.000000000E+00, 8.265398900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.923422611E+04,-3.370528903E+04, 0.000000000E+00, 2.066349725E+04, 0.000000000E+00, 7.907231614E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750465149E+04, 1.615662348E+04,-8.197904781E+03, 0.000000000E+00, 2.217368747E+03, 1.275626564E+04, 1.473272449E+04, 2.559687209E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9001, 1.400000000E+01, 1.000000000E-03, 0.000000000E+00, 7.472681532E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584358834E+07, 7.131522515E+10, 0.000000000E+00, 8.265400000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.891739233E+04,-3.369926271E+04, 0.000000000E+00, 2.066350000E+04, 0.000000000E+00, 7.590392333E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750231594E+04, 1.615665774E+04,-8.432239309E+03, 0.000000000E+00, 2.222443267E+03, 1.307310767E+04, 1.472550529E+04,-1.948412363E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9002, 1.400100000E+01, 1.000000000E-03, 0.000000000E+00, 7.472669095E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584343408E+07, 7.131527282E+10, 0.000000000E+00, 8.265401100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.917913654E+04,-3.370095853E+04, 0.000000000E+00, 2.066350275E+04, 0.000000000E+00, 7.852131045E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750106817E+04, 1.615670271E+04,-8.322275241E+03, 0.000000000E+00, 2.227512652E+03, 1.281137170E+04, 1.471904810E+04,-1.623628412E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9003, 1.400200000E+01, 1.000000000E-03, 0.000000000E+00, 7.472680788E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584357557E+07, 7.131532001E+10, 0.000000000E+00, 8.265402200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.902761072E+04,-3.369484605E+04, 0.000000000E+00, 2.066350550E+04, 0.000000000E+00, 7.700599716E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.749586691E+04, 1.615631763E+04,-8.380240828E+03, 0.000000000E+00, 2.232608723E+03, 1.296290578E+04, 1.472823860E+04, 1.288335585E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9004, 1.400300000E+01, 1.000000000E-03, 0.000000000E+00, 7.472645000E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584392031E+07, 7.131536726E+10, 0.000000000E+00, 8.265403300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.926180367E+04,-3.369594878E+04, 0.000000000E+00, 2.066350825E+04, 0.000000000E+00, 7.934787168E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.749641587E+04, 1.615644701E+04,-8.348493494E+03, 0.000000000E+00, 2.237708993E+03, 1.272872108E+04, 1.473870922E+04, 3.325686715E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9005, 1.400400000E+01, 1.000000000E-03, 0.000000000E+00, 7.472644628E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584400402E+07, 7.131541446E+10, 0.000000000E+00, 8.265404400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.895185756E+04,-3.369836218E+04, 0.000000000E+00, 2.066351100E+04, 0.000000000E+00, 7.624835559E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.749700244E+04, 1.615647255E+04,-8.342393811E+03, 0.000000000E+00, 2.242813104E+03, 1.303867544E+04, 1.473949111E+04, 7.120523888E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9006, 1.400500000E+01, 1.000000000E-03, 0.000000000E+00, 7.472654152E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584385737E+07, 7.131546181E+10, 0.000000000E+00, 8.265405500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.888987353E+04,-3.370235946E+04, 0.000000000E+00, 2.066351375E+04, 0.000000000E+00, 7.562846033E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.749952012E+04, 1.615689319E+04,-8.369014032E+03, 0.000000000E+00, 2.247946825E+03, 1.310066772E+04, 1.471414644E+04,-1.575030604E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9007, 1.400600000E+01, 1.000000000E-03, 0.000000000E+00, 7.472653982E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584415709E+07, 7.131550895E+10, 0.000000000E+00, 8.265406600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906207601E+04,-3.370432021E+04, 0.000000000E+00, 2.066351650E+04, 0.000000000E+00, 7.735043010E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750029517E+04, 1.615734296E+04,-8.313429740E+03, 0.000000000E+00, 2.253108731E+03, 1.292847349E+04, 1.470143942E+04, 2.861663416E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9008, 1.400700000E+01, 1.000000000E-03, 0.000000000E+00, 7.472627976E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584443605E+07, 7.131555630E+10, 0.000000000E+00, 8.265407700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.916540014E+04,-3.370849567E+04, 0.000000000E+00, 2.066351925E+04, 0.000000000E+00, 7.838361636E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750532852E+04, 1.615812407E+04,-8.220072176E+03, 0.000000000E+00, 2.258248413E+03, 1.282515761E+04, 1.469949476E+04, 2.662016894E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9009, 1.400800000E+01, 1.000000000E-03, 0.000000000E+00, 7.472655648E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584454508E+07, 7.131560347E+10, 0.000000000E+00, 8.265408800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882101465E+04,-3.370970088E+04, 0.000000000E+00, 2.066352200E+04, 0.000000000E+00, 7.493970645E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750594407E+04, 1.615837792E+04,-8.239790947E+03, 0.000000000E+00, 2.263441112E+03, 1.316955135E+04, 1.469367492E+04, 9.593175865E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9010, 1.400900000E+01, 1.000000000E-03, 0.000000000E+00, 7.472624827E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584482196E+07, 7.131565078E+10, 0.000000000E+00, 8.265409900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.909653481E+04,-3.371026269E+04, 0.000000000E+00, 2.066352475E+04, 0.000000000E+00, 7.769485306E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750761038E+04, 1.615923656E+04,-8.209243758E+03, 0.000000000E+00, 2.268644053E+03, 1.289403944E+04, 1.467820474E+04, 2.638686197E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9011, 1.401000000E+01, 1.000000000E-03, 0.000000000E+00, 7.472627929E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584487260E+07, 7.131569807E+10, 0.000000000E+00, 8.265411000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.886235469E+04,-3.370842676E+04, 0.000000000E+00, 2.066352750E+04, 0.000000000E+00, 7.535299695E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750648752E+04, 1.615959085E+04,-8.233201174E+03, 0.000000000E+00, 2.273868172E+03, 1.312822781E+04, 1.465461220E+04, 3.782318350E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9012, 1.401100000E+01, 1.000000000E-03, 0.000000000E+00, 7.472586896E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584509383E+07, 7.131574553E+10, 0.000000000E+00, 8.265412100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.922741690E+04,-3.371312400E+04, 0.000000000E+00, 2.066353025E+04, 0.000000000E+00, 7.900356399E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750475828E+04, 1.615997604E+04,-8.265871142E+03, 0.000000000E+00, 2.279097431E+03, 1.276317385E+04, 1.463331753E+04, 2.068092678E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9013, 1.401200000E+01, 1.000000000E-03, 0.000000000E+00, 7.472609168E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584531669E+07, 7.131579253E+10, 0.000000000E+00, 8.265413200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882104063E+04,-3.371700335E+04, 0.000000000E+00, 2.066353300E+04, 0.000000000E+00, 7.493974635E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750771766E+04, 1.616100030E+04,-8.300581283E+03, 0.000000000E+00, 2.284334662E+03, 1.316955837E+04, 1.460780323E+04, 2.117319069E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9014, 1.401300000E+01, 1.000000000E-03, 0.000000000E+00, 7.472555854E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584585412E+07, 7.131583967E+10, 0.000000000E+00, 8.265414300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.922743000E+04,-3.372039618E+04, 0.000000000E+00, 2.066353575E+04, 0.000000000E+00, 7.900358502E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751214107E+04, 1.616233770E+04,-8.274047034E+03, 0.000000000E+00, 2.289591696E+03, 1.276317725E+04, 1.459247864E+04, 5.223086158E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9015, 1.401400000E+01, 1.000000000E-03, 0.000000000E+00, 7.472558471E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584589975E+07, 7.131588691E+10, 0.000000000E+00, 8.265415400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.882794148E+04,-3.372290930E+04, 0.000000000E+00, 2.066353850E+04, 0.000000000E+00, 7.500864475E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751540634E+04, 1.616336882E+04,-8.270520021E+03, 0.000000000E+00, 2.294873498E+03, 1.316267402E+04, 1.457851038E+04, 3.611540368E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9016, 1.401500000E+01, 1.000000000E-03, 0.000000000E+00, 7.472509566E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584613633E+07, 7.131593429E+10, 0.000000000E+00, 8.265416500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.916545248E+04,-3.372245154E+04, 0.000000000E+00, 2.066354125E+04, 0.000000000E+00, 7.838369981E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751401625E+04, 1.616383079E+04,-8.279433485E+03, 0.000000000E+00, 2.300157017E+03, 1.282517127E+04, 1.458402760E+04, 2.250808388E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9017, 1.401600000E+01, 1.000000000E-03, 0.000000000E+00, 7.472480706E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584616472E+07, 7.131598185E+10, 0.000000000E+00, 8.265417600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.912413194E+04,-3.372102802E+04, 0.000000000E+00, 2.066354400E+04, 0.000000000E+00, 7.797043936E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751414241E+04, 1.616430391E+04,-8.263869883E+03, 0.000000000E+00, 2.305456463E+03, 1.286650006E+04, 1.460464315E+04, 1.921789827E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9018, 1.401700000E+01, 1.000000000E-03, 0.000000000E+00, 7.472457058E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584623141E+07, 7.131602938E+10, 0.000000000E+00, 8.265418700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.917235342E+04,-3.372091886E+04, 0.000000000E+00, 2.066354675E+04, 0.000000000E+00, 7.845259916E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751133928E+04, 1.616435966E+04,-8.327925619E+03, 0.000000000E+00, 2.310748732E+03, 1.281828683E+04, 1.462041185E+04, 5.617411242E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9019, 1.401800000E+01, 1.000000000E-03, 0.000000000E+00, 7.472466771E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584662006E+07, 7.131607649E+10, 0.000000000E+00, 8.265419800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.903460296E+04,-3.372098186E+04, 0.000000000E+00, 2.066354950E+04, 0.000000000E+00, 7.707503964E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751181825E+04, 1.616463745E+04,-8.278725070E+03, 0.000000000E+00, 2.316081408E+03, 1.295604554E+04, 1.463566558E+04, 3.733226414E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9020, 1.401900000E+01, 1.000000000E-03, 0.000000000E+00, 7.472410705E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584717245E+07, 7.131612358E+10, 0.000000000E+00, 8.265420900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.918614221E+04,-3.372700731E+04, 0.000000000E+00, 2.066355225E+04, 0.000000000E+00, 7.859037706E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751520021E+04, 1.616515418E+04,-8.299605790E+03, 0.000000000E+00, 2.321441687E+03, 1.280451454E+04, 1.464897918E+04, 5.403159280E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9021, 1.402000000E+01, 1.000000000E-03, 0.000000000E+00, 7.472362723E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584751437E+07, 7.131617099E+10, 0.000000000E+00, 8.265422000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.917926090E+04,-3.373316137E+04, 0.000000000E+00, 2.066355500E+04, 0.000000000E+00, 7.852150900E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751816077E+04, 1.616565768E+04,-8.170513993E+03, 0.000000000E+00, 2.326800835E+03, 1.281140410E+04, 1.467189276E+04, 3.311010726E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9022, 1.402100000E+01, 1.000000000E-03, 0.000000000E+00, 7.472339229E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584772879E+07, 7.131621833E+10, 0.000000000E+00, 8.265423100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.910350107E+04,-3.373037962E+04, 0.000000000E+00, 2.066355775E+04, 0.000000000E+00, 7.776385567E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751930250E+04, 1.616621073E+04,-8.304567420E+03, 0.000000000E+00, 2.332192515E+03, 1.288717218E+04, 1.468684819E+04, 2.025207939E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9023, 1.402200000E+01, 1.000000000E-03, 0.000000000E+00, 7.472300609E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584807649E+07, 7.131626579E+10, 0.000000000E+00, 8.265424200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.926881609E+04,-3.373421891E+04, 0.000000000E+00, 2.066356050E+04, 0.000000000E+00, 7.941695085E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752010564E+04, 1.616665835E+04,-8.229281373E+03, 0.000000000E+00, 2.337569225E+03, 1.272186541E+04, 1.469903238E+04, 3.349504709E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9024, 1.402300000E+01, 1.000000000E-03, 0.000000000E+00, 7.472293015E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584820887E+07, 7.131631311E+10, 0.000000000E+00, 8.265425300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.908285057E+04,-3.373004657E+04, 0.000000000E+00, 2.066356325E+04, 0.000000000E+00, 7.755724073E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752173401E+04, 1.616682376E+04,-8.401665446E+03, 0.000000000E+00, 2.342982411E+03, 1.290783918E+04, 1.470377437E+04, 1.193103418E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9025, 1.402400000E+01, 1.000000000E-03, 0.000000000E+00, 7.472278492E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584795664E+07, 7.131636073E+10, 0.000000000E+00, 8.265426400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.899331499E+04,-3.373016358E+04, 0.000000000E+00, 2.066356600E+04, 0.000000000E+00, 7.666182986E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.752176406E+04, 1.616653951E+04,-8.411475553E+03, 0.000000000E+00, 2.348404919E+03, 1.299738301E+04, 1.470694785E+04,-2.618560526E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9026, 1.402500000E+01, 1.000000000E-03, 0.000000000E+00, 7.472281628E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584802803E+07, 7.131640815E+10, 0.000000000E+00, 8.265427500E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906908792E+04,-3.372753706E+04, 0.000000000E+00, 2.066356875E+04, 0.000000000E+00, 7.741950425E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751928790E+04, 1.616614692E+04,-8.359673317E+03, 0.000000000E+00, 2.353846672E+03, 1.292161832E+04, 1.471998324E+04, 5.933791348E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9027, 1.402600000E+01, 1.000000000E-03, 0.000000000E+00, 7.472194047E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584819287E+07, 7.131645621E+10, 0.000000000E+00, 8.265428600E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.968900160E+04,-3.372760564E+04, 0.000000000E+00, 2.066357150E+04, 0.000000000E+00, 8.361858600E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751920276E+04, 1.616590705E+04,-8.250276841E+03, 0.000000000E+00, 2.359300168E+03, 1.230171290E+04, 1.477349432E+04, 1.513104615E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9028, 1.402700000E+01, 1.000000000E-03, 0.000000000E+00, 7.472206161E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584793183E+07, 7.131650407E+10, 0.000000000E+00, 8.265429700E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.922752172E+04,-3.371986573E+04, 0.000000000E+00, 2.066357425E+04, 0.000000000E+00, 7.900373222E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751570713E+04, 1.616509033E+04,-8.440393458E+03, 0.000000000E+00, 2.364793934E+03, 1.276320103E+04, 1.482380663E+04,-2.699348749E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9029, 1.402800000E+01, 1.000000000E-03, 0.000000000E+00, 7.472223437E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584808080E+07, 7.131655129E+10, 0.000000000E+00, 8.265430800E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906221966E+04,-3.371518447E+04, 0.000000000E+00, 2.066357700E+04, 0.000000000E+00, 7.735065657E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751052224E+04, 1.616406938E+04,-8.505682455E+03, 0.000000000E+00, 2.370295788E+03, 1.292851134E+04, 1.483309714E+04, 1.382651140E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9030, 1.402900000E+01, 1.000000000E-03, 0.000000000E+00, 7.472220647E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584824157E+07, 7.131659859E+10, 0.000000000E+00, 8.265431900E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.900023545E+04,-3.372092186E+04, 0.000000000E+00, 2.066357975E+04, 0.000000000E+00, 7.673075947E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751001408E+04, 1.616329830E+04,-8.336122426E+03, 0.000000000E+00, 2.375812280E+03, 1.299050380E+04, 1.482749867E+04, 1.496106188E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9031, 1.403000000E+01, 1.000000000E-03, 0.000000000E+00, 7.472207417E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584820728E+07, 7.131664599E+10, 0.000000000E+00, 8.265433000E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.906912058E+04,-3.371461605E+04, 0.000000000E+00, 2.066358250E+04, 0.000000000E+00, 7.741955577E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751300779E+04, 1.616319302E+04,-8.537589274E+03, 0.000000000E+00, 2.381336224E+03, 1.292162692E+04, 1.480726820E+04,-4.639879162E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9032, 1.403100000E+01, 1.000000000E-03, 0.000000000E+00, 7.472210063E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584824720E+07, 7.131669341E+10, 0.000000000E+00, 8.265434100E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.914489359E+04,-3.371510795E+04, 0.000000000E+00, 2.066358525E+04, 0.000000000E+00, 7.817723086E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751244923E+04, 1.616235557E+04,-8.503292006E+03, 0.000000000E+00, 2.386870982E+03, 1.284586216E+04, 1.478901865E+04, 2.852076315E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9033, 1.403200000E+01, 1.000000000E-03, 0.000000000E+00, 7.472228450E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584791099E+07, 7.131674089E+10, 0.000000000E+00, 8.265435200E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.877984341E+04,-3.371222623E+04, 0.000000000E+00, 2.066358800E+04, 0.000000000E+00, 7.452667405E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751058131E+04, 1.616120177E+04,-8.466585065E+03, 0.000000000E+00, 2.392436419E+03, 1.321092059E+04, 1.477241352E+04,-3.479016247E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9034, 1.403300000E+01, 1.000000000E-03, 0.000000000E+00, 7.472236576E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584802335E+07, 7.131678817E+10, 0.000000000E+00, 8.265436300E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.902781299E+04,-3.371236850E+04, 0.000000000E+00, 2.066359075E+04, 0.000000000E+00, 7.700631486E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.750937067E+04, 1.616071860E+04,-8.472213834E+03, 0.000000000E+00, 2.398026003E+03, 1.296295926E+04, 1.474793812E+04, 1.009640761E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
9035, 1.403400000E+01, 1.000000000E-03, 0.000000000E+00, 7.472203163E+01, 4.714644424E+05, 0.000000000E+00, 0.000000000E+00, 3.584835052E+07, 7.131683544E+10, 0.000000000E+00, 8.265437400E+07, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.917935253E+04,-3.371424301E+04, 0.000000000E+00, 2.066359350E+04, 0.000000000E+00, 7.852165530E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.751022159E+04, 1.616058625E+04,-8.426698912E+03, 0.000000000E+00, 2.403611451E+03, 1.281142797E+04, 1.473501698E+04, 3.143257730E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
