step,time,dt,m_liq,m_gas,m_sol,m_slag,E_liq,E_gas,E_sol,E_slag,P_arc,E_src_liq_arc,E_src_liq_rad,E_src_liq_chem,E_src_gas_arc,E_src_gas_rad,E_src_gas_chem,E_arc_direct_sol,E_arc_discarded,E_mc_deposit,m_melted,m_resolid,E_melt_from_solid,m_alpha_clip,E_slag_intercept,E_rad_sol,E_rad_wall,E_conv_defect,E_wall_conv,E_chem_sol,E_mc_lost,E_out_conv,E_gas_abs,E_mass_liq,m_ecs_in,E_ecs_in,m_flux_in,E_flux_in,m_fe_yield,m_fe_return,E_slag_ox,E_slag_red,E_rad_foam,E_iph_sol,E_iph_gas,E_iph_liq
10342, 2.068400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910536264E+02, 6.570021793E+04, 0.000000000E+00, 7.144399036E+00, 5.462269828E+06, 8.652055082E+09, 0.000000000E+00, 8.272752400E+07, 0.000000000E+00,-1.523989822E-05, 0.000000000E+00, 1.194260946E+05, 4.240113226E+01, 0.000000000E+00, 4.602892754E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246871033E+02, 9.146762425E+01,-1.344103133E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.201344227E+06, 1.907374225E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.663935550E+04,-1.663933371E+04,-2.179104542E-02
10343, 2.068600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910532126E+02, 6.570021793E+04, 0.000000000E+00, 7.145259536E+00, 5.462416314E+06, 8.652084336E+09, 0.000000000E+00, 8.272754600E+07, 0.000000000E+00,-1.524024560E-05, 0.000000000E+00, 1.194261283E+05, 4.240226622E+01, 0.000000000E+00, 4.602893784E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246901905E+02, 9.147094410E+01,-1.346738373E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.146973008E+06, 1.465888586E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.665048727E+04,-1.665046547E+04,-2.179675747E-02
10344, 2.068800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910500499E+02, 6.570021793E+04, 0.000000000E+00, 7.146119980E+00, 5.463457663E+06, 8.652113584E+09, 0.000000000E+00, 8.272756800E+07, 0.000000000E+00,-1.524059279E-05, 0.000000000E+00, 1.194261620E+05, 4.238193309E+01, 0.000000000E+00, 4.602894814E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246930495E+02, 9.147381616E+01,-1.329365810E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-5.952969705E+06, 1.041132598E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.665622158E+04,-1.665619978E+04,-2.180247015E-02
10345, 2.069000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910448815E+02, 6.570021793E+04, 0.000000000E+00, 7.146980370E+00, 5.465121252E+06, 8.652142861E+09, 0.000000000E+00, 8.272759000E+07, 0.000000000E+00,-1.524093990E-05, 0.000000000E+00, 1.194261957E+05, 4.236655149E+01, 0.000000000E+00, 4.602895843E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246939779E+02, 9.148259014E+01,-1.330980117E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.003955349E+06, 1.662901744E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.662732876E+04,-1.662730695E+04,-2.180818691E-02
10346, 2.069200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910377066E+02, 6.570021793E+04, 0.000000000E+00, 7.147840708E+00, 5.467265302E+06, 8.652172341E+09, 0.000000000E+00, 8.272761200E+07, 0.000000000E+00,-1.524128687E-05, 0.000000000E+00, 1.194262294E+05, 4.234057356E+01, 0.000000000E+00, 4.602896873E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246936350E+02, 9.149460502E+01,-1.319849391E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.052107568E+06, 2.143272734E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.642361653E+04,-1.642359471E+04,-2.181390546E-02
10347, 2.069400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910393675E+02, 6.570021793E+04, 0.000000000E+00, 7.148700991E+00, 5.466587751E+06, 8.652201955E+09, 0.000000000E+00, 8.272763400E+07, 0.000000000E+00,-1.524163376E-05, 0.000000000E+00, 1.194262631E+05, 4.237081599E+01, 0.000000000E+00, 4.602897903E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246911008E+02, 9.151022931E+01,-1.352245073E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.105277748E+06,-6.779222449E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.629118407E+04,-1.629116225E+04,-2.181962457E-02
10348, 2.069600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910425377E+02, 6.570021793E+04, 0.000000000E+00, 7.149561219E+00, 5.465563141E+06, 8.652231554E+09, 0.000000000E+00, 8.272765600E+07, 0.000000000E+00,-1.524198078E-05, 0.000000000E+00, 1.194262968E+05, 4.238614440E+01, 0.000000000E+00, 4.602898933E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246939582E+02, 9.150699903E+01,-1.358952561E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.141747326E+06,-1.024686665E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.630469969E+04,-1.630467787E+04,-2.182534304E-02
10349, 2.069800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910417008E+02, 6.570021793E+04, 0.000000000E+00, 7.150421390E+00, 5.465807718E+06, 8.652261183E+09, 0.000000000E+00, 8.272767800E+07, 0.000000000E+00,-1.524232803E-05, 0.000000000E+00, 1.194263305E+05, 4.237182848E+01, 0.000000000E+00, 4.602899962E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.246993328E+02, 9.150167907E+01,-1.333821240E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.136102814E+06, 2.445417060E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.627545520E+04,-1.627543337E+04,-2.183106358E-02
10350, 2.070000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910409632E+02, 6.570021793E+04, 0.000000000E+00, 7.151281508E+00, 5.465984864E+06, 8.652290876E+09, 0.000000000E+00, 8.272770000E+07, 0.000000000E+00,-1.524267510E-05, 0.000000000E+00, 1.194263642E+05, 4.237344255E+01, 0.000000000E+00, 4.602900992E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247021767E+02, 9.150506088E+01,-1.344779922E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.119540188E+06, 1.770645603E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.621158013E+04,-1.621155829E+04,-2.183678696E-02
10351, 2.070200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910410743E+02, 6.570021793E+04, 0.000000000E+00, 7.152141573E+00, 5.465991750E+06, 8.652320526E+09, 0.000000000E+00, 8.272772200E+07, 0.000000000E+00,-1.524302244E-05, 0.000000000E+00, 1.194263979E+05, 4.237695673E+01, 0.000000000E+00, 4.602902022E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247045612E+02, 9.150754039E+01,-1.342275523E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.072747753E+06, 6.857164565E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.625451673E+04,-1.625449489E+04,-2.184251360E-02
10352, 2.070400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910413700E+02, 6.570021793E+04, 0.000000000E+00, 7.153001585E+00, 5.465993583E+06, 8.652350077E+09, 0.000000000E+00, 8.272774400E+07, 0.000000000E+00,-1.524336977E-05, 0.000000000E+00, 1.194264316E+05, 4.237927958E+01, 0.000000000E+00, 4.602903052E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247079352E+02, 9.150941806E+01,-1.341297646E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.021419790E+06, 1.895057252E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.635257345E+04,-1.635255160E+04,-2.184824061E-02
10353, 2.070600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910408344E+02, 6.570021793E+04, 0.000000000E+00, 7.153861543E+00, 5.466263914E+06, 8.652379535E+09, 0.000000000E+00, 8.272776600E+07, 0.000000000E+00,-1.524371691E-05, 0.000000000E+00, 1.194264653E+05, 4.237861691E+01, 0.000000000E+00, 4.602904081E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247120637E+02, 9.151185831E+01,-1.340009657E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-5.965938421E+06, 2.701261897E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.644658863E+04,-1.644656677E+04,-2.185396844E-02
10354, 2.070800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910389350E+02, 6.570021793E+04, 0.000000000E+00, 7.154721446E+00, 5.466879367E+06, 8.652408999E+09, 0.000000000E+00, 8.272778800E+07, 0.000000000E+00,-1.524406411E-05, 0.000000000E+00, 1.194264990E+05, 4.237159291E+01, 0.000000000E+00, 4.602905111E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247155965E+02, 9.151568279E+01,-1.338035037E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-5.959839225E+06, 6.153908925E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.644020438E+04,-1.644018252E+04,-2.185969773E-02
10355, 2.071000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910352562E+02, 6.570021793E+04, 0.000000000E+00, 7.155581294E+00, 5.467954856E+06, 8.652438591E+09, 0.000000000E+00, 8.272781000E+07, 0.000000000E+00,-1.524441094E-05, 0.000000000E+00, 1.194265327E+05, 4.235377524E+01, 0.000000000E+00, 4.602906141E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247170568E+02, 9.152116262E+01,-1.316177190E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-5.982877166E+06, 1.075375695E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.631228228E+04,-1.631226042E+04,-2.186542779E-02
10356, 2.071200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910358141E+02, 6.570021793E+04, 0.000000000E+00, 7.156441086E+00, 5.467699845E+06, 8.652468255E+09, 0.000000000E+00, 8.272783200E+07, 0.000000000E+00,-1.524475736E-05, 0.000000000E+00, 1.194265664E+05, 4.237334517E+01, 0.000000000E+00, 4.602907171E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247173217E+02, 9.153013582E+01,-1.355591615E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.058626213E+06,-2.550728420E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.624062466E+04,-1.624060279E+04,-2.187115759E-02
10357, 2.071400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910391444E+02, 6.570021793E+04, 0.000000000E+00, 7.157300821E+00, 5.466676090E+06, 8.652497852E+09, 0.000000000E+00, 8.272785400E+07, 0.000000000E+00,-1.524510396E-05, 0.000000000E+00, 1.194266001E+05, 4.239031850E+01, 0.000000000E+00, 4.602908200E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247204444E+02, 9.152994135E+01,-1.358156768E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.132367326E+06,-1.023857413E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.630699165E+04,-1.630696978E+04,-2.187688837E-02
10358, 2.071600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910403251E+02, 6.570021793E+04, 0.000000000E+00, 7.158160499E+00, 5.466327449E+06, 8.652527412E+09, 0.000000000E+00, 8.272787600E+07, 0.000000000E+00,-1.524545091E-05, 0.000000000E+00, 1.194266338E+05, 4.238956106E+01, 0.000000000E+00, 4.602909230E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247263588E+02, 9.152540498E+01,-1.350781750E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.173044465E+06,-3.486805674E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.634455509E+04,-1.634453320E+04,-2.188262146E-02
10359, 2.071800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910409169E+02, 6.570021793E+04, 0.000000000E+00, 7.159020122E+00, 5.466159576E+06, 8.652556946E+09, 0.000000000E+00, 8.272789800E+07, 0.000000000E+00,-1.524579796E-05, 0.000000000E+00, 1.194266675E+05, 4.239160273E+01, 0.000000000E+00, 4.602910260E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247304404E+02, 9.152454215E+01,-1.347869857E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.201057587E+06,-1.679941284E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.637013011E+04,-1.637010823E+04,-2.188835764E-02
10360, 2.072000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910408113E+02, 6.570021793E+04, 0.000000000E+00, 7.159879692E+00, 5.466212344E+06, 8.652586463E+09, 0.000000000E+00, 8.272792000E+07, 0.000000000E+00,-1.524614529E-05, 0.000000000E+00, 1.194267012E+05, 4.239105199E+01, 0.000000000E+00, 4.602911290E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247340524E+02, 9.152486364E+01,-1.344632277E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.211233323E+06, 5.260597103E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.638812410E+04,-1.638810221E+04,-2.189409664E-02
10361, 2.072200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910406183E+02, 6.570021793E+04, 0.000000000E+00, 7.160739209E+00, 5.466296977E+06, 8.652615958E+09, 0.000000000E+00, 8.272794200E+07, 0.000000000E+00,-1.524649262E-05, 0.000000000E+00, 1.194267349E+05, 4.239253609E+01, 0.000000000E+00, 4.602912320E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247371652E+02, 9.152664097E+01,-1.345932258E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.211048169E+06, 8.447807387E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.640935996E+04,-1.640933806E+04,-2.189983798E-02
10362, 2.072400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910408908E+02, 6.570021793E+04, 0.000000000E+00, 7.161598675E+00, 5.466239101E+06, 8.652645422E+09, 0.000000000E+00, 8.272796400E+07, 0.000000000E+00,-1.524683991E-05, 0.000000000E+00, 1.194267686E+05, 4.239664926E+01, 0.000000000E+00, 4.602913349E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247401407E+02, 9.152867529E+01,-1.347935894E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.214762165E+06,-5.797441516E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.644049442E+04,-1.644047251E+04,-2.190558180E-02
10363, 2.072600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910419598E+02, 6.570021793E+04, 0.000000000E+00, 7.162458090E+00, 5.465951688E+06, 8.652674823E+09, 0.000000000E+00, 8.272798600E+07, 0.000000000E+00,-1.524718723E-05, 0.000000000E+00, 1.194268023E+05, 4.240423300E+01, 0.000000000E+00, 4.602914379E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247434645E+02, 9.152997190E+01,-1.351602375E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.221010420E+06,-2.875752406E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.650258582E+04,-1.650256391E+04,-2.191132813E-02
10364, 2.072800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910425874E+02, 6.570021793E+04, 0.000000000E+00, 7.163317457E+00, 5.465807621E+06, 8.652704164E+09, 0.000000000E+00, 8.272800800E+07, 0.000000000E+00,-1.524753472E-05, 0.000000000E+00, 1.194268360E+05, 4.240657999E+01, 0.000000000E+00, 4.602915409E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247476567E+02, 9.153005604E+01,-1.350180707E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.231225674E+06,-1.442516030E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.656352580E+04,-1.656350388E+04,-2.191707803E-02
10365, 2.073000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910425366E+02, 6.570021793E+04, 0.000000000E+00, 7.164176775E+00, 5.465854184E+06, 8.652733475E+09, 0.000000000E+00, 8.272803000E+07, 0.000000000E+00,-1.524788221E-05, 0.000000000E+00, 1.194268697E+05, 4.240640914E+01, 0.000000000E+00, 4.602916439E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247514984E+02, 9.153088024E+01,-1.347402453E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.236213506E+06, 4.625413312E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.659319314E+04,-1.659317122E+04,-2.192282960E-02
10366, 2.073200000E+01, 2.000000000E-03, 1.744167368E-03, 1.910429710E+02, 6.570021793E+04, 0.000000000E+00, 7.165036044E+00, 5.465731535E+06, 8.652762767E+09, 0.000000000E+00, 8.272805200E+07, 0.000000000E+00,-1.524822969E-05, 0.000000000E+00, 1.194269034E+05, 4.241146980E+01, 0.000000000E+00, 4.602917468E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247546601E+02, 9.153278187E+01,-1.351306152E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.238973150E+06,-1.229278932E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.661264090E+04,-1.661261898E+04,-2.192858091E-02
10367, 2.073400000E+01, 2.000000000E-03, 1.744167368E-03, 1.910442593E+02, 6.570021793E+04, 0.000000000E+00, 7.165895258E+00, 5.465346080E+06, 8.652792023E+09, 0.000000000E+00, 8.272807400E+07, 0.000000000E+00,-1.524857708E-05, 0.000000000E+00, 1.194269372E+05, 4.241944413E+01, 0.000000000E+00, 4.602918498E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247581738E+02, 9.153370367E+01,-1.354960730E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.242262400E+06,-3.856577570E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.664867865E+04,-1.664865671E+04,-2.193432967E-02
10368, 2.073600000E+01, 2.000000000E-03, 1.744167368E-03, 1.910453699E+02, 6.570021793E+04, 0.000000000E+00, 7.166754416E+00, 5.465014549E+06, 8.652821247E+09, 0.000000000E+00, 8.272809600E+07, 0.000000000E+00,-1.524892431E-05, 0.000000000E+00, 1.194269709E+05, 4.242379286E+01, 0.000000000E+00, 4.602919528E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247626428E+02, 9.153316222E+01,-1.353912857E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.249932023E+06,-3.316563749E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.668041279E+04,-1.668039085E+04,-2.194007819E-02
10369, 2.073800000E+01, 2.000000000E-03, 1.744167368E-03, 1.910461664E+02, 6.570021793E+04, 0.000000000E+00, 7.167613519E+00, 5.464773959E+06, 8.652850451E+09, 0.000000000E+00, 8.272811800E+07, 0.000000000E+00,-1.524927121E-05, 0.000000000E+00, 1.194270046E+05, 4.242722953E+01, 0.000000000E+00, 4.602920558E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247668834E+02, 9.153277169E+01,-1.352404865E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.261627176E+06,-2.406988689E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.670039679E+04,-1.670037484E+04,-2.194582799E-02
10370, 2.074000000E+01, 2.000000000E-03, 1.744167368E-03, 1.910469550E+02, 6.570021793E+04, 0.000000000E+00, 7.168472565E+00, 5.464552915E+06, 8.652879618E+09, 0.000000000E+00, 8.272814000E+07, 0.000000000E+00,-1.524961800E-05, 0.000000000E+00, 1.194270383E+05, 4.243153671E+01, 0.000000000E+00, 4.602921587E+04, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.247708452E+02, 9.153284121E+01,-1.352858751E+05, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-6.283560244E+06,-2.211799551E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.673724248E+04,-1.673722053E+04,-2.195157886E-02
